No,x,y,z,avg_M_x,avg_M_y,avg_M_z,avg_M_tot
3276,27,5,0,-20.447,11.129,-39.835,46.138
3277,27,5,0,-22.014,11.701,-39.995,47.129
3278,27,5,0,-21.72,12.124,-38.67,45.979
3279,27,5,0,-21.728,11.843,-39.498,46.609
3280,27,5,0,-22.305,12.277,-39.66,47.129
3281,27,5,0,-22.222,9.501,-38.858,45.76
3282,27,5,0,-21.164,11.847,-39.498,46.351
3283,27,5,0,-21.534,10.52,-38.353,45.226
3284,27,5,0,-22.18,12.575,-40.153,47.564
3285,27,5,0,-22.275,11.97,-38.341,45.929
3286,27,5,0,-21.295,12.269,-38.338,45.539
3287,27,5,0,-21.455,11.422,-40.658,47.37
3288,27,5,0,-21.71,10.686,-40.169,46.894
3289,27,5,0,-21.281,10.542,-40.005,46.523
3290,27,5,0,-22.271,11.252,-39.173,46.445
3291,27,5,0,-20.019,11.129,-39.504,45.664
3292,27,5,0,-21.592,12.277,-39.164,46.376
3293,27,5,0,-21.429,10.688,-40.169,46.765
3294,27,5,0,-23.196,12.874,-41.472,49.231
3295,27,5,0,-21.571,11.69,-38.839,45.939
3296,27,5,0,-22.312,11.995,-40.488,47.76
3297,27,5,0,-22.007,11.982,-39.167,46.496
3298,27,5,0,-22.923,10.495,-37.197,44.936
3299,27,6,0,-22.032,13.001,-39.158,46.774
3300,27,6,0,-22.715,12.694,-38.334,46.332
3301,27,6,0,-22.318,13.717,-38.326,46.423
3302,27,6,0,-23.154,13.131,-38.661,46.939
3303,27,6,0,-22.301,12.704,-38.83,46.545
3304,27,6,0,-21.99,12.686,-37.178,45.019
3305,27,6,0,-21.449,12.563,-38.666,45.967
3306,27,6,0,-23.28,12.977,-38.002,46.416
3307,27,6,0,-22.297,13.703,-37.169,45.459
3308,27,6,0,-21.48,13.586,-38.987,46.54
3309,27,6,0,-22.14,11.403,-39.502,46.697
3310,27,6,0,-23.627,14.593,-39.474,48.264
3311,27,6,0,-21.423,11.829,-38.177,45.347
3312,27,6,0,-23.845,13.116,-37.835,46.606
3313,27,6,0,-21.433,12.838,-37.342,44.929
3314,27,6,0,-22.876,13.852,-37.829,46.327
3315,27,6,0,-21.751,13.147,-38.991,46.543
3316,27,6,0,-22.986,12.255,-38.338,46.351
3317,27,6,0,-21.749,13.861,-37.829,45.784
3318,27,6,0,-21.61,13.004,-39.158,46.577
3319,27,6,0,-22.45,13.137,-38.661,46.597
3320,27,6,0,-22.183,13.149,-39.487,47.161
3321,27,6,0,-21.457,11.853,-40.159,47.049
3322,27,6,0,-20.95,14.472,-39.641,47.114
3323,27,6,0,-21.762,13.584,-38.987,46.67
3324,27,6,0,-23.567,12.119,-39.496,47.562
3325,27,6,0,-22.31,13.425,-38.328,46.336
3326,27,6,0,-22.873,13.134,-38.661,46.801
3327,27,6,0,-22.342,12.731,-41.143,48.517
3328,27,6,0,-21.717,12.551,-37.84,45.398
3329,27,6,0,-21.579,11.982,-38.836,46.016
3330,27,6,0,-21.324,13.434,-38.328,45.872
3331,27,6,0,-21.723,11.41,-39.832,46.783
3332,27,6,0,-21.293,11.266,-39.668,46.41
3333,27,6,0,-22.85,12.545,-38.17,46.222
3334,27,6,0,-20.89,13,-38.332,45.549
3335,27,6,0,-21.561,11.254,-38.842,45.828
3336,27,6,0,-21.61,13.004,-39.158,46.577
3337,27,6,0,-21.564,11.972,-38.01,45.311
3338,27,6,0,-21.164,11.847,-39.498,46.351
3339,27,6,0,-21.737,11.42,-40.658,47.498
3340,27,6,0,-21.498,13.169,-40.643,47.827
3341,27,6,0,-21.534,10.52,-38.353,45.226
3342,27,6,0,-21.335,12.726,-39.986,47.075
3343,27,6,0,-20.847,11.254,-38.347,45.075
3344,27,6,0,-20.54,11.238,-36.86,43.667
3345,27,6,0,-23.044,13.439,-39.98,48.063
3346,27,6,0,-22.043,12.293,-40.816,47.989
3347,27,6,0,-20.602,12.712,-38.334,45.338
3348,27,6,0,-20.883,12.709,-38.334,45.466
3349,27,6,0,-22.294,12.985,-38.001,45.932
3350,27,6,0,-20.719,12.122,-37.844,44.815
3351,27,6,0,-21.456,12.854,-38.663,46.048
3352,27,6,0,-21.567,11.258,-39.173,46.112
3353,27,6,0,-20.847,11.683,-37.682,44.621
3354,27,6,0,-21.375,13.754,-40.803,48.072
3355,27,6,0,-21.434,11.121,-39.835,46.582
3356,27,6,0,-20.422,10.683,-39.013,45.312
3357,27,6,0,-20.222,12.745,-40.812,47.297
3358,27,6,0,-20.716,11.404,-38.676,45.333
3359,27,6,0,-20.778,12.878,-40.15,47.006
3360,27,6,0,-20.76,12.15,-40.156,46.809
3361,27,6,0,-19.631,13.017,-38.827,45.413
3362,27,6,0,-22.705,11.685,-39.169,46.757
3363,27,6,0,-22.036,12.002,-40.819,47.914
3364,27,6,0,-21.295,12.269,-38.338,45.539
3365,27,6,0,-20.468,13.148,-38.165,45.259
3366,27,6,0,-21.472,11.863,-40.985,47.765
3367,27,6,0,-20.881,11.706,-39.665,46.329
3368,27,6,0,-20.887,11.71,-39.995,46.615
3369,27,6,0,-20.715,11.117,-39.009,45.545
3370,27,6,0,-21.435,12.553,-37.84,45.265
3371,27,6,0,-20.887,12.283,-39.164,46.054
3372,27,6,0,-21.758,12.866,-39.82,47.165
3373,27,6,0,-21.321,12.716,-39.16,46.366
3374,27,6,0,-19.74,11.849,-38.672,45.007
3375,27,6,0,-20.765,12.583,-39.822,46.64
3376,27,6,0,-21.182,12.575,-39.492,46.545
3377,27,6,0,-21.6,12.283,-39.66,46.801
3378,27,6,0,-21.577,11.694,-39.169,46.223
3379,27,6,0,-21.756,13.58,-38.657,46.391
3380,27,6,0,-22.493,14.311,-39.477,47.636
3381,27,6,0,-19.334,12.866,-38.168,44.678
3382,27,6,0,-20.499,14.599,-37.822,45.43
3383,27,6,0,-22.704,12.257,-38.338,46.212
3384,27,6,0,-21.444,12.13,-39,46.13
3385,27,6,0,-21.741,12.138,-39.826,46.969
3386,27,6,0,-20.062,12.876,-39.489,46.126
3387,27,6,0,-20.447,11.129,-39.835,46.138
3388,27,6,0,-21.464,12.573,-39.492,46.673
3389,27,6,0,-21.464,12.573,-39.492,46.673
3390,27,6,0,-21.699,11.823,-37.846,45.199
3391,27,6,0,-21.299,11.27,-39.999,46.697
3392,27,6,0,-20.448,12.561,-37.84,44.808
3393,27,6,0,-21.31,12.279,-39.164,46.246
3394,27,6,0,-21.318,12.285,-39.66,46.672
3395,27,6,0,-21.157,12.129,-38.67,45.717
3396,27,6,0,-20.487,12.158,-40.652,47.118
3397,27,6,0,-21.162,12.133,-39,46.001
3398,27,6,0,-20.887,12.283,-39.164,46.054
3399,27,7,0,-19.323,17.678,-38.787,46.801
3400,27,7,0,-18.175,16.386,-39.459,46.431
3401,27,7,0,-17.968,18.729,-40.43,48.043
3402,27,7,0,-18.917,18.266,-38.947,46.993
3403,27,7,0,-19.904,18.258,-38.947,47.396
3404,27,7,0,-18.484,17.833,-38.951,46.656
3405,27,7,0,-19.869,17.089,-38.627,46.678
3406,27,7,0,-19.075,17.417,-41.102,48.544
3407,27,7,0,-18.599,16.669,-39.126,46.418
3408,27,7,0,-18.909,17.115,-40.113,47.535
3409,27,7,0,-19.174,16.1,-40.618,47.714
3410,27,7,0,-19.005,16.225,-38.799,46.15
3411,27,7,0,-19.915,17.55,-40.605,48.512
3412,27,7,0,-18.871,16.374,-38.963,46.285
3413,27,7,0,-18.889,17.102,-38.957,46.55
3414,27,7,0,-17.79,17.131,-40.609,47.529
3415,27,7,0,-19.735,16.666,-39.622,47.298
3416,27,7,0,-19.435,16.369,-38.963,46.517
3417,27,7,0,-18.425,15.073,-39.47,46.093
3418,27,7,0,-19.859,16.08,-39.461,47.012
3419,27,7,0,-18.864,16.083,-38.966,46.182
3420,27,7,0,-19.069,17.986,-39.941,47.774
3421,27,7,0,-19.741,16.67,-39.952,47.579
3422,27,7,0,-20.15,16.8,-38.96,46.969
3423,27,7,0,-19.271,15.926,-38.306,45.743
3424,27,7,0,-19.298,16.659,-38.796,46.422
3425,27,7,0,-20.157,17.091,-38.957,47.075
3426,27,7,0,-19.87,16.088,-40.122,47.576
3427,27,7,0,-19.293,16.227,-39.13,46.547
3428,27,7,0,-19.992,16.217,-38.799,46.562
3429,27,7,0,-20.545,15.347,-39.468,47.067
3430,27,7,0,-20.039,16.964,-40.445,48.22
3431,27,7,0,-20.727,16.661,-39.952,47.994
3432,27,7,0,-20.154,16.373,-39.789,47.512
3433,27,7,0,-20.588,17.093,-39.453,47.672
3434,27,7,0,-19.992,16.217,-38.799,46.562
3435,27,7,0,-20.727,16.661,-39.952,47.994
3436,27,7,0,-21.286,16.796,-39.455,47.874
3437,27,7,0,-20.713,16.652,-39.126,47.299
3438,27,7,0,-19.343,17.692,-39.943,47.777
3439,27,7,0,-18.908,17.544,-39.449,47.133
3440,27,7,0,-20.836,16.066,-38.966,47.017
3441,27,7,0,-19.767,17.976,-39.61,47.779
3442,27,7,0,-19.988,16.644,-37.97,46.024
3443,27,7,0,-21.002,16.94,-39.124,47.526
3444,27,7,0,-20.581,16.802,-39.455,47.567
3445,27,7,0,-20.869,16.804,-39.786,47.966
3446,27,7,0,-20.702,16.215,-39.13,47.145
3447,27,7,0,-20.711,16.221,-39.625,47.563
3448,27,7,0,-21.71,17.653,-38.291,47.425
3449,27,7,0,-22.133,15.932,-40.784,49.062
3450,27,7,0,-21.408,15.924,-39.628,47.773
3451,27,7,0,-20.725,16.231,-40.451,48.263
3452,27,7,0,-20.312,16.956,-39.95,47.917
3453,27,7,0,-20.59,17.524,-38.953,47.418
3454,27,7,0,-20.867,17.518,-38.623,47.265
3455,27,7,0,-19.463,17.534,-38.953,46.942
3456,27,7,0,-20.991,15.931,-39.958,47.866
3457,27,7,0,-19.424,15.36,-39.798,46.873
3458,27,7,0,-22.566,16.794,-40.116,48.995
3459,27,7,0,-19.334,16.97,-40.445,47.933
3460,27,7,0,-19.886,15.813,-41.446,48.614
3461,27,7,0,-20.689,15.92,-38.802,46.766
3462,27,7,0,-19.3,15.945,-39.958,47.153
3463,27,7,0,-20.57,16.366,-39.459,47.413
3464,27,7,0,-21.699,16.643,-39.126,47.736
3465,27,7,0,-18.59,15.947,-39.628,46.586
3466,27,7,0,-19.708,15.932,-39.132,46.622
3467,27,7,0,-20.718,15.94,-40.454,48.165
3468,27,7,0,-20.831,16.062,-38.636,46.74
3469,27,7,0,-19.435,16.369,-38.963,46.517
3470,27,7,0,-20.847,17.075,-38.131,46.692
3471,27,7,0,-19.442,16.088,-39.792,47.119
3472,27,7,0,-20.844,16.357,-38.963,47.119
3473,27,7,0,-21.254,15.058,-40.131,47.843
3474,27,7,0,-19.87,16.088,-40.122,47.576
3475,27,7,0,-19.002,15.507,-39.632,46.607
3476,27,7,0,-20.806,15.043,-38.644,46.396
3477,27,7,0,-19.685,15.2,-38.808,46.094
3478,27,7,0,-19.129,15.067,-39.47,46.377
3479,27,7,0,-19.695,16.209,-37.973,45.745
3480,27,7,0,-21.543,15.346,-40.129,48.062
3481,27,7,0,-20.133,15.787,-39.464,47.032
3482,27,7,0,-21.011,15.945,-41.115,48.848
3483,27,7,0,-19.68,14.768,-39.142,46.233
3484,27,7,0,-19.992,16.217,-38.799,46.562
3485,27,7,0,-19.689,14.201,-40.469,47.192
3486,27,7,0,-19.87,16.088,-40.122,47.576
3487,27,7,0,-21.812,15.049,-39.801,47.816
3488,27,7,0,-20.562,16.36,-38.963,46.995
3489,27,7,0,-20.743,16.958,-40.445,48.515
3490,27,7,0,-19.685,15.2,-38.808,46.094
3491,27,7,0,-20.126,16.068,-38.635,46.432
3492,27,7,0,-19.822,14.338,-39.807,46.723
3493,27,7,0,-21.675,15.912,-38.802,47.208
3494,27,7,0,-20.98,15.495,-39.962,47.72
3495,27,7,0,-19.857,16.366,-38.963,46.694
3496,27,7,0,-19.982,14.207,-41.13,47.883
3497,27,7,0,-19.16,16.09,-39.792,47.004
3498,27,7,0,-20.591,16.379,-40.615,48.393
3499,27,8,0,-17.683,12.191,-41.478,46.709
3500,27,8,0,-21.222,13.175,-40.974,47.987
3501,27,8,0,-18.814,12.9,-40.645,46.609
3502,27,8,0,-20.096,12.899,-41.472,47.855
3503,27,8,0,-20.952,13.758,-40.803,47.887
3504,27,8,0,-19.943,12.033,-41.975,48.004
3505,27,8,0,-20.244,13.046,-41.635,48.099
3506,27,8,0,-19.919,11.301,-41.651,47.532
3507,27,8,0,-20.922,12.306,-41.146,47.772
3508,27,8,0,-20.525,12.9,-41.802,48.323
3509,27,8,0,-21.328,11.29,-41.651,48.137
3510,27,8,0,-20.992,13.785,-43.116,49.897
3511,27,8,0,-21.39,12.763,-43.125,49.801
3512,27,8,0,-20.212,11.736,-41.647,47.757
3513,27,8,0,-20.969,13.054,-42.792,49.409
3514,27,8,0,-20.536,12.192,-43.46,49.59
3515,27,8,0,-20.537,13.624,-41.465,48.236
3516,27,8,0,-22.081,13.034,-41.966,49.18
3517,27,8,0,-21.197,12.156,-40.982,47.714
3518,27,8,0,-19.795,11.887,-41.811,47.763
3519,27,8,0,-21.508,12.174,-42.634,49.28
3520,27,8,0,-17.567,13.068,-41.635,47.041
3521,27,8,0,-20.651,12.745,-41.142,47.766
3522,27,8,0,-21.493,12.164,-41.808,48.558
3523,27,8,0,-20.475,11.434,-40.989,47.223
3524,27,8,0,-21.515,13.609,-40.97,48.235
3525,27,8,0,-20.149,13.651,-43.448,49.8
3526,27,8,0,-21.377,13.04,-41.966,48.869
3527,27,8,0,-18.986,13.493,-41.632,47.705
3528,27,8,0,-21.667,14.189,-40.8,48.326
3529,27,8,0,-19.948,13.038,-40.809,47.258
3530,27,8,0,-20.102,12.903,-41.802,48.146
3531,27,8,0,-20.654,12.318,-41.972,48.374
3532,27,8,0,-19.365,12.171,-40.982,46.933
3533,27,8,0,-20.104,13.19,-41.469,47.936
3534,27,8,0,-19.943,12.033,-41.975,48.004
3535,27,8,0,-19.841,12.919,-42.958,49.051
3536,27,8,0,-21.237,13.185,-41.8,48.704
3537,27,8,0,-21.345,12.303,-41.146,47.958
3538,27,8,0,-19.671,13.473,-40.475,46.976
3539,27,8,0,-20.539,12.91,-42.628,49.048
3540,27,8,0,-19.944,12.32,-41.642,47.787
3541,27,8,0,-20.64,11.736,-41.977,48.227
3542,27,8,0,-19.691,13.487,-41.632,47.988
3543,27,8,0,-20.71,14.216,-42.451,49.327
3544,27,8,0,-19.937,12.029,-41.644,47.712
3545,27,8,0,-19.654,11.744,-41.977,47.815
3546,27,8,0,-20.929,12.025,-41.975,48.42
3547,27,8,0,-20.104,13.19,-41.469,47.936
3548,27,8,0,-20.84,12.634,-44.117,50.401
3549,27,8,0,-19.231,12.32,-41.146,47.06
3550,27,8,0,-18.955,13.042,-40.479,46.561
3551,27,8,0,-19.705,13.497,-42.458,48.715
3552,27,8,0,-20.064,12.162,-40.652,46.937
3553,27,8,0,-19.986,13.78,-41.96,48.476
3554,27,8,0,-20.663,13.469,-40.806,47.681
3555,27,8,0,-20.091,13.611,-40.144,46.909
3556,27,8,0,-21.659,13.038,-41.966,48.992
3557,27,8,0,-20.532,12.618,-42.63,48.971
3558,27,8,0,-17.803,12.033,-40.488,45.837
3559,27,8,0,-21.782,13.597,-40.144,47.654
3560,27,8,0,-21.216,13.171,-40.643,47.702
3561,27,8,0,-19.975,12.771,-42.794,48.923
3562,27,8,0,-19.398,12.909,-41.802,47.857
3563,27,8,0,-20.538,13.195,-42.13,48.691
3564,27,8,0,-20.774,12.16,-40.982,47.529
3565,27,8,0,-19.987,13.494,-42.458,48.829
3566,27,8,0,-20.114,13.627,-41.465,48.059
3567,27,8,0,-19.126,13.921,-40.967,47.306
3568,27,8,0,-20.12,13.631,-41.796,48.348
3569,27,8,0,-18.21,12.305,-39.164,44.909
3570,27,8,0,-20.096,12.899,-41.472,47.855
3571,27,8,0,-19.835,12.915,-42.628,48.758
3572,27,8,0,-20.476,11.149,-41.487,47.589
3573,27,8,0,-18.828,12.91,-41.471,47.34
3574,27,8,0,-18.244,12.757,-40.481,46.199
3575,27,8,0,-19.268,13.491,-41.632,47.817
3576,27,8,0,-20.779,12.592,-40.648,47.356
3577,27,8,0,-19.815,12.902,-41.471,47.738
3578,27,8,0,-19.806,12.896,-40.976,47.303
3579,27,8,0,-20.659,12.751,-41.638,48.199
3580,27,8,0,-19.166,14.377,-42.615,48.889
3581,27,8,0,-17.884,14.521,-41.623,47.573
3582,27,8,0,-19.799,12.605,-40.978,47.224
3583,27,8,0,-19.695,13.06,-42.461,48.594
3584,27,8,0,-19.833,13.201,-42.13,48.4
3585,27,8,0,-19.129,13.206,-42.13,48.117
3586,27,8,0,-18.996,14.215,-41.13,47.482
3587,27,8,0,-18.548,12.055,-42.8,48.179
3588,27,8,0,-20.102,12.903,-41.802,48.146
3589,27,8,0,-19.004,14.221,-41.625,47.917
3590,27,8,0,-20.959,13.476,-41.632,48.519
3591,27,8,0,-19.26,13.485,-41.136,47.381
3592,27,8,0,-20.26,13.486,-41.962,48.51
3593,27,8,0,-19.964,13.479,-41.136,47.67
3594,27,8,0,-19.094,12.61,-40.978,46.934
3595,27,8,0,-19.441,14.656,-41.787,48.362
3596,27,8,0,-19.039,14.817,-42.777,49.111
3597,27,8,0,-19.842,14.351,-40.963,47.725
3598,27,8,0,-19.782,12.164,-40.652,46.817
3599,27,9,0,-24.645,16.715,-95.463,100
3600,27,9,0,-23.386,17.591,-94.794,99.209
3601,27,9,0,-23.82,16.879,-96.453,100.774
3602,27,9,0,-23.802,16.151,-96.459,100.657
3603,27,9,0,-23.243,17.018,-95.46,99.712
3604,27,9,0,-22.547,18.174,-94.294,98.641
3605,27,9,0,-23.51,16.433,-95.465,99.682
3606,27,9,0,-23.139,17.617,-96.777,101.052
3607,27,9,0,-24.14,17.618,-97.603,102.076
3608,27,9,0,-23.094,16.584,-95.629,99.766
3609,27,9,0,-22.429,17.619,-96.446,100.575
3610,27,9,0,-23.291,16.764,-98.602,102.692
3611,27,9,0,-22.537,16.736,-95.793,99.822
3612,27,9,0,-23.098,16.157,-96.459,100.493
3613,27,9,0,-22.69,16.171,-97.285,101.196
3614,27,9,0,-22.212,14.992,-95.808,99.485
3615,27,9,0,-23.098,16.157,-96.459,100.493
3616,27,9,0,-22.69,16.171,-97.285,101.196
3617,27,9,0,-23.502,15.282,-96.632,100.616
3618,27,9,0,-21.843,16.034,-97.451,101.148
3619,27,9,0,-22.564,17.041,-96.947,100.986
3620,27,9,0,-20.739,16.632,-97.942,101.485
3621,27,9,0,-21.534,15.732,-96.297,99.922
3622,27,9,0,-20.418,15.749,-96.958,100.329
3623,27,9,0,-20.311,16.631,-97.611,101.08
3624,27,9,0,-22.53,15.3,-97.458,101.191
3625,27,9,0,-20.67,15.44,-95.639,99.058
3626,27,9,0,-20.683,15.162,-96.798,100.138
3627,27,9,0,-19.957,14.867,-95.974,99.148
3628,27,9,0,-20.451,16.486,-97.778,101.245
3629,27,9,0,-20.686,15.88,-95.966,99.446
3630,27,9,0,-20.43,17.045,-95.79,99.417
3631,27,9,0,-21.017,16.913,-97.278,100.95
3632,27,9,0,-20.997,15.898,-97.618,101.108
3633,27,9,0,-22.286,16.044,-98.608,102.36
3634,27,9,0,-21.178,17.069,-98.268,101.963
3635,27,9,0,-21.811,15.296,-96.632,100.237
3636,27,9,0,-20.841,15.745,-96.958,100.415
3637,27,9,0,-22.293,17.48,-96.943,100.998
3638,27,9,0,-22.419,16.181,-97.946,101.773
3639,27,9,0,-24.122,16.891,-97.609,101.955
3640,27,9,0,-23.527,15.729,-97.454,101.48
3641,27,9,0,-23.292,17.051,-98.269,102.421
3642,27,9,0,-24.974,16.459,-98.604,103.041
3643,27,9,0,-24.11,16.167,-97.946,102.157
3644,27,9,0,-23.249,15.304,-98.284,102.149
3645,27,9,0,-21.973,14.88,-98.453,101.966
3646,27,9,0,-21.332,16.647,-99.594,103.204
3647,27,9,0,-22.434,16.191,-98.772,102.573
3648,27,9,0,-22.002,16.617,-97.611,101.431
3649,27,9,0,-22.428,16.187,-98.441,102.253
3650,27,9,0,-22.736,16.202,-99.928,103.755
3651,27,9,0,-22.895,17.072,-99.755,103.763
3652,27,9,0,-22.759,17.363,-99.588,103.62
3653,27,9,0,-23.298,16.483,-99.43,103.445
3654,27,9,0,-22.608,16.498,-100.256,104.089
3655,27,9,0,-21.007,14.902,-99.609,102.885
3656,27,9,0,-22.447,15.913,-99.931,103.649
3657,27,9,0,-21.027,15.488,-99.934,103.29
3658,27,9,0,-21.715,14.469,-100.439,103.773
3659,27,9,0,-21.873,15.053,-100.599,104.044
3660,27,9,0,-21.219,17.096,-100.581,104.207
3661,27,9,0,-21.701,14.46,-99.613,102.969
3662,27,9,0,-20.852,15.037,-98.616,101.912
3663,27,9,0,-21.309,14.914,-100.765,104.068
3664,27,9,0,-21.85,13.892,-100.939,104.207
3665,27,9,0,-22.289,15.33,-99.77,103.373
3666,27,9,0,-20.029,15.489,-99.273,102.451
3667,27,9,0,-20.471,16.5,-98.934,102.368
3668,27,9,0,-20.356,15.947,-101.252,104.502
3669,27,9,0,-20.888,15.348,-100.266,103.562
3670,27,9,0,-21.693,14.169,-99.615,102.93
3671,27,9,0,-20.053,16.22,-99.597,102.883
3672,27,9,0,-20.312,14.485,-100.769,103.811
3673,27,9,0,-20.175,15.348,-99.77,102.94
3674,27,9,0,-19.618,14.928,-100.765,103.737
3675,27,9,0,-19.575,13.753,-99.949,102.772
3676,27,9,0,-20.446,14.336,-100.605,103.658
3677,27,9,0,-21.131,14.317,-99.449,102.672
3678,27,9,0,-19.574,14.182,-99.285,102.185
3679,27,9,0,-19.599,15.201,-99.276,102.327
3680,27,9,0,-21.292,14.473,-100.439,103.686
3681,27,9,0,-20.435,13.9,-100.609,103.6
3682,27,9,0,-18.766,15.36,-99.77,102.675
3683,27,9,0,-20.004,14.47,-99.282,102.306
3684,27,9,0,-20.864,13.9,-100.939,104.006
3685,27,9,0,-20.02,14.91,-99.609,102.689
3686,27,9,0,-20.162,15.053,-99.442,102.576
3687,27,9,0,-20.17,14.343,-100.935,103.925
3688,27,9,0,-19.124,13.308,-98.962,101.667
3689,27,9,0,-20.118,13.591,-98.959,101.894
3690,27,9,0,-20.752,15.209,-100.763,103.996
3691,27,9,0,-19.435,13.898,-99.783,102.603
3692,27,9,0,-19.29,15.471,-97.291,100.384
3693,27,9,0,-19.122,12.878,-99.461,102.098
3694,27,9,0,-19.567,14.463,-98.456,101.418
3695,27,9,0,-20.29,14.184,-99.945,102.966
3696,27,9,0,-19.445,14.335,-99.779,102.662
3697,27,9,0,-20.295,15.189,-98.78,101.981
3698,27,9,0,-19.209,15.37,-100.926,103.881
3699,27,0,0,-8.867,-19.859,-33.99,40.352
3700,28,0,0,-10.479,-14.866,-38.573,42.646
3701,28,0,0,-10.852,-15.763,-36.928,41.592
3702,28,0,0,-10.164,-14.744,-36.424,40.588
3703,28,0,0,-9.576,-15.471,-36.1,40.426
3704,28,0,0,-10.89,-14.449,-37.247,41.409
3705,28,0,0,-11.151,-14.609,-36.257,40.649
3706,28,0,0,-10.724,-14.178,-35.428,39.638
3707,28,0,0,-9.849,-15.479,-35.604,40.053
3708,28,0,0,-10.43,-16.045,-37.426,42.035
3709,28,0,0,-9.573,-16.189,-36.932,41.445
3710,28,0,0,-9.194,-15.44,-38.412,42.408
3711,28,0,0,-10.018,-15.604,-37.422,41.765
3712,28,0,0,-10.021,-13.885,-35.095,39.049
3713,28,0,0,-11.665,-16.364,-35.942,41.179
3714,28,0,0,-10.536,-16.213,-35.61,40.521
3715,28,0,0,-10.118,-15.777,-35.276,39.946
3716,28,0,0,-10.11,-16.927,-36.443,41.434
3717,28,0,0,-9.575,-15.186,-35.601,39.872
3718,28,0,0,-9.591,-15.461,-36.926,41.165
3719,28,0,0,-10.683,-16.639,-36.605,41.605
3720,28,0,0,-9.833,-16.492,-36.108,40.896
3721,28,0,0,-9.711,-15.62,-35.936,40.369
3722,28,0,0,-10.561,-15.766,-36.433,41.079
3723,28,0,0,-8.565,-16.338,-35.942,40.399
3724,28,0,0,-10.666,-17.367,-36.612,41.902
3725,28,0,0,-9.737,-15.602,-37.422,41.697
3726,28,0,0,-9.72,-16.043,-37.096,41.569
3727,28,0,0,-9.103,-16.933,-35.286,40.183
3728,28,0,0,-10.847,-16.196,-37.262,42.053
3729,28,0,0,-10.459,-14.88,-37.416,41.603
3730,28,0,0,-9.103,-16.933,-35.286,40.183
3731,28,0,0,-9.551,-16.49,-36.108,40.828
3732,28,0,0,-10.013,-15.608,-37.092,41.469
3733,28,0,0,-10.541,-15.78,-35.276,40.057
3734,28,0,0,-11.256,-16.494,-36.935,41.987
3735,28,0,0,-11.129,-14.909,-35.434,40.021
3736,28,0,0,-9.813,-16.935,-35.617,40.64
3737,28,0,0,-11.376,-16.08,-35.114,40.261
3738,28,0,0,-11.113,-16.351,-36.603,41.601
3739,28,0,0,-9.837,-16.919,-36.938,41.802
3740,28,0,0,-9.871,-15.751,-37.258,41.638
3741,28,0,0,-10.665,-16.365,-35.116,40.183
3742,28,0,0,-9.583,-15.752,-36.928,41.275
3743,28,0,0,-9.837,-16.919,-36.938,41.802
3744,28,0,0,-9.72,-14.898,-35.434,39.648
3745,28,0,0,-10.002,-16.045,-37.096,41.636
3746,28,0,0,-9.652,-17.091,-34.627,39.803
3747,28,0,0,-10.146,-15.472,-36.43,40.859
3748,28,0,0,-9.094,-16.51,-34.126,38.985
3749,28,0,0,-9.858,-15.473,-36.1,40.494
3750,28,0,0,-10.404,-16.062,-35.94,40.717
3751,28,0,0,-9.556,-15.485,-34.943,39.397
3752,28,0,0,-8.801,-16.944,-34.13,39.108
3753,28,0,0,-11.413,-15.626,-36.597,41.397
3754,28,0,0,-9.806,-17.226,-35.619,40.763
3755,28,0,0,-9.335,-14.153,-36.584,40.321
3756,28,0,0,-8.979,-16.348,-35.446,40.054
3757,28,0,0,-9.813,-16.506,-34.952,39.88
3758,28,0,0,-9.959,-16.647,-35.449,40.409
3759,28,0,0,-8.976,-17.066,-36.279,41.084
3760,28,0,0,-9.626,-18.11,-34.636,40.252
3761,28,0,0,-8.987,-16.629,-36.275,40.904
3762,28,0,0,-8.271,-17.06,-36.279,40.934
3763,28,0,0,-10.381,-16.078,-34.618,39.556
3764,28,0,0,-9.992,-15.622,-35.936,40.438
3765,28,0,0,-9.958,-16.074,-34.618,39.446
3766,28,0,0,-10.826,-16.209,-36.106,41.032
3767,28,0,0,-10.111,-15.495,-34.448,39.102
3768,28,0,0,-10.764,-18.971,-36.46,42.487
3769,28,0,0,-9.673,-17.362,-36.281,41.368
3770,28,0,0,-9.123,-16.919,-36.443,41.201
3771,28,0,0,-8.972,-16.639,-35.449,40.174
3772,28,0,0,-9.263,-16.635,-35.944,40.676
3773,28,0,0,-10.089,-16.941,-35.286,40.422
3774,28,0,0,-10.642,-18.098,-36.288,41.924
3775,28,0,0,-9.265,-15.632,-34.614,39.094
3776,28,0,0,-9.844,-15.483,-35.274,39.76
3777,28,0,0,-9.132,-15.768,-35.276,39.704
3778,28,0,0,-9.66,-17.085,-35.122,40.234
3779,28,0,0,-9.295,-15.325,-35.933,40.155
3780,28,0,0,-8.242,-17.079,-34.627,39.48
3781,28,0,0,-10.403,-16.349,-36.272,41.124
3782,28,0,0,-8.977,-15.633,-34.284,38.734
3783,28,0,0,-9.842,-15.77,-35.607,40.167
3784,28,0,0,-9.811,-16.221,-34.454,39.325
3785,28,0,0,-11.073,-16.379,-34.29,39.581
3786,28,0,0,-9.704,-16.34,-36.603,41.242
3787,28,0,0,-10.501,-16.236,-33.628,38.791
3788,28,0,0,-8.99,-17.056,-37.105,41.815
3789,28,0,0,-10.141,-16.477,-37.595,42.281
